rn,D04,R04,D08,R08,D12,R12,D16,R16
1098,1414.0,1283.0,1667.0,1094.0,1530.0,928.0,1198.0,998.0
1099,646.0,563.0,774.0,428.0,931.0,595.0,745.0,670.0
1100,856.0,859.0,954.0,696.0,1010.0,825.0,830.0,904.0
1101,1756.0,1508.0,2132.0,1280.0,2361.0,1357.0,2033.0,1469.0
1102,975.0,710.0,1133.0,563.0,987.0,463.0,860.0,512.0
1103,1305.0,980.0,1596.0,755.0,1623.0,1016.0,1381.0,1088.0
1104,1079.0,1209.0,1222.0,936.0,1252.0,1154.0,887.0,1423.0
1105,1375.0,1462.0,1678.0,1171.0,1480.0,1111.0,1182.0,1404.0
1106,660.0,647.0,747.0,455.0,859.0,629.0,568.0,679.0
1107,967.0,1014.0,1183.0,795.0,1110.0,931.0,818.0,1001.0
1108,884.0,1047.0,1005.0,811.0,894.0,854.0,683.0,978.0
1109,809.0,790.0,818.0,672.0,811.0,706.0,616.0,799.0
1110,1075.0,1340.0,1129.0,1195.0,1215.0,1397.0,1003.0,1506.0
1111,484.0,542.0,456.0,457.0,464.0,452.0,313.0,590.0
1112,446.0,559.0,524.0,443.0,473.0,546.0,328.0,705.0
1113,713.0,673.0,833.0,621.0,629.0,487.0,561.0,609.0
1114,722.0,1097.0,921.0,902.0,530.0,752.0,368.0,926.0
1115,348.0,410.0,352.0,298.0,613.0,766.0,408.0,888.0
1116,815.0,1200.0,924.0,909.0,766.0,1103.0,519.0,1285.0
1117,699.0,941.0,923.0,791.0,848.0,794.0,580.0,911.0
1118,990.0,1227.0,1262.0,941.0,1139.0,1063.0,819.0,1172.0
1119,1095.0,1192.0,1255.0,859.0,1106.0,788.0,763.0,901.0
1120,651.0,1050.0,772.0,812.0,683.0,940.0,437.0,1100.0
1121,1145.0,1207.0,1239.0,962.0,1038.0,1154.0,778.0,1290.0
1122,696.0,1311.0,851.0,1029.0,755.0,1219.0,469.0,1402.0
1123,618.0,1210.0,744.0,982.0,743.0,1283.0,444.0,1519.0
1124,878.0,1305.0,1016.0,1053.0,779.0,1160.0,484.0,1376.0
1125,837.0,884.0,881.0,724.0,1447.0,1151.0,1210.0,1003.0
1126,630.0,400.0,717.0,299.0,596.0,292.0,426.0,314.0
1127,1673.0,1402.0,1779.0,1109.0,584.0,468.0,481.0,401.0
1128,2058.0,1821.0,2139.0,1542.0,2715.0,2144.0,2205.0,1834.0
1129,846.0,725.0,824.0,665.0,1502.0,991.0,1165.0,989.0
1130,679.0,356.0,686.0,243.0,93.0,52.0,43.0,39.0
1131,1688.0,1121.0,1599.0,964.0,1726.0,973.0,1253.0,942.0
1132,2844.0,2242.0,3172.0,2086.0,2398.0,1842.0,1994.0,1926.0
1133,0.0,0.0,0.0,0.0,575.0,453.0,397.0,464.0
1134,1006.0,846.0,1060.0,710.0,1589.0,1474.0,1308.0,1339.0
1135,343.0,482.0,406.0,447.0,318.0,462.0,235.0,462.0
1136,1005.0,1455.0,1299.0,1366.0,1123.0,1640.0,917.0,1646.0
1137,897.0,1213.0,959.0,1064.0,871.0,1202.0,807.0,1208.0
1138,516.0,896.0,677.0,745.0,562.0,863.0,433.0,861.0
1139,1853.0,2576.0,2154.0,2318.0,2084.0,2871.0,1638.0,2505.0
1140,845.0,1090.0,978.0,1020.0,653.0,885.0,695.0,1004.0
1141,1330.0,1596.0,1640.0,1558.0,1399.0,1769.0,1215.0,1685.0
1142,767.0,946.0,816.0,892.0,807.0,1092.0,615.0,1139.0
1143,1407.0,2092.0,2398.0,2752.0,2097.0,2900.0,2080.0,2753.0
1144,845.0,1306.0,965.0,1267.0,666.0,972.0,593.0,878.0
1145,739.0,1553.0,824.0,1443.0,743.0,1602.0,701.0,1852.0
1146,525.0,1046.0,601.0,931.0,537.0,1059.0,411.0,1063.0
1147,524.0,1218.0,584.0,1109.0,533.0,1305.0,389.0,1314.0
1148,648.0,1488.0,721.0,1340.0,622.0,1541.0,486.0,1450.0
1149,827.0,3627.0,990.0,3429.0,922.0,3616.0,690.0,3063.0
1150,1404.0,975.0,1526.0,778.0,756.0,453.0,613.0,380.0
1151,740.0,1122.0,835.0,880.0,682.0,1081.0,395.0,1274.0
1152,530.0,876.0,608.0,684.0,520.0,830.0,288.0,1012.0
1153,710.0,730.0,681.0,586.0,557.0,664.0,315.0,875.0
1154,731.0,1307.0,950.0,1076.0,801.0,1359.0,559.0,1520.0
1155,508.0,673.0,799.0,691.0,651.0,819.0,502.0,887.0
1156,610.0,874.0,690.0,669.0,552.0,848.0,334.0,1011.0
1157,911.0,741.0,925.0,594.0,1030.0,796.0,792.0,1004.0
1158,1057.0,615.0,1054.0,476.0,935.0,578.0,689.0,827.0
1159,838.0,440.0,793.0,384.0,618.0,493.0,401.0,638.0
1160,1287.0,763.0,1176.0,628.0,927.0,614.0,695.0,785.0
1161,915.0,602.0,924.0,457.0,760.0,486.0,574.0,642.0
1162,774.0,561.0,777.0,442.0,716.0,566.0,465.0,783.0
1163,1298.0,1219.0,1538.0,1033.0,1799.0,1601.0,1418.0,1946.0
1164,995.0,937.0,1134.0,794.0,1113.0,885.0,865.0,1100.0
1165,880.0,850.0,919.0,651.0,925.0,743.0,636.0,917.0
1166,938.0,660.0,955.0,574.0,864.0,616.0,670.0,772.0
1167,1160.0,881.0,1248.0,668.0,1284.0,885.0,1038.0,1060.0
1168,1369.0,1233.0,1564.0,911.0,1420.0,906.0,1269.0,992.0
1169,932.0,1010.0,1028.0,832.0,958.0,879.0,729.0,1036.0
1170,1350.0,1190.0,1426.0,955.0,1292.0,1033.0,1013.0,1164.0
1171,1295.0,950.0,1323.0,776.0,1301.0,880.0,1017.0,1063.0
1172,933.0,650.0,1044.0,501.0,1091.0,562.0,789.0,634.0
1173,1059.0,1651.0,1225.0,1413.0,1052.0,1491.0,834.0,1652.0
1174,1386.0,2268.0,1626.0,1950.0,1492.0,2182.0,1224.0,2373.0
1175,1244.0,1985.0,1361.0,1771.0,1180.0,1904.0,998.0,1863.0
1176,1091.0,1601.0,1235.0,1420.0,1136.0,1610.0,925.0,1644.0
1177,1060.0,2322.0,1296.0,2125.0,1220.0,2316.0,1090.0,2422.0
1178,377.0,898.0,457.0,851.0,429.0,1061.0,304.0,812.0
1179,1178.0,2632.0,1447.0,2436.0,1361.0,2715.0,1091.0,2726.0
1180,814.0,1312.0,938.0,1072.0,879.0,1197.0,737.0,1186.0
1181,1022.0,1872.0,1364.0,1668.0,1212.0,1904.0,976.0,1905.0
1182,708.0,676.0,999.0,625.0,1086.0,689.0,878.0,660.0
1183,1607.0,1104.0,2017.0,1020.0,1218.0,743.0,957.0,680.0
1184,719.0,576.0,854.0,494.0,1332.0,814.0,1175.0,806.0
1185,1051.0,1532.0,1213.0,1228.0,1241.0,1432.0,907.0,1576.0
1186,713.0,861.0,880.0,717.0,787.0,718.0,658.0,690.0
1187,739.0,867.0,879.0,685.0,752.0,683.0,610.0,634.0
1188,1056.0,1506.0,1136.0,1272.0,1371.0,1770.0,1140.0,1706.0
1189,1346.0,2039.0,1809.0,1873.0,1182.0,1430.0,976.0,1436.0
1190,217.0,318.0,334.0,286.0,683.0,798.0,555.0,788.0
1191,1148.0,1808.0,1522.0,1746.0,1302.0,1978.0,1069.0,1928.0
1192,443.0,717.0,646.0,734.0,655.0,976.0,602.0,1017.0
1193,783.0,999.0,1028.0,845.0,1120.0,1161.0,1007.0,1208.0
1194,1107.0,1506.0,1335.0,1247.0,1190.0,1485.0,1049.0,1355.0
1195,398.0,711.0,457.0,632.0,454.0,697.0,463.0,662.0
1196,920.0,1686.0,1087.0,1386.0,919.0,1462.0,891.0,1381.0
1197,646.0,848.0,935.0,866.0,908.0,1105.0,663.0,1444.0
1198,1106.0,1938.0,1544.0,1677.0,1251.0,1872.0,911.0,1840.0
1199,575.0,533.0,594.0,482.0,580.0,537.0,436.0,642.0
1200,638.0,616.0,616.0,561.0,598.0,572.0,430.0,697.0
1201,711.0,900.0,709.0,832.0,729.0,952.0,529.0,1150.0
1202,1658.0,1578.0,1623.0,1390.0,1388.0,1408.0,1008.0,1541.0
1203,1123.0,1135.0,1151.0,1038.0,1152.0,1230.0,878.0,1404.0
1204,414.0,959.0,502.0,901.0,370.0,785.0,325.0,803.0
1205,453.0,1641.0,614.0,1513.0,533.0,1679.0,465.0,1655.0
1206,905.0,2299.0,1082.0,2157.0,1102.0,2857.0,932.0,2686.0
1207,748.0,1774.0,955.0,1735.0,871.0,2081.0,704.0,2099.0
1208,1499.0,3531.0,1709.0,3262.0,1146.0,2920.0,1073.0,2702.0
1209,1381.0,2543.0,1448.0,2396.0,880.0,1954.0,791.0,1902.0
1210,630.0,1286.0,811.0,1113.0,657.0,1157.0,486.0,1039.0
1211,473.0,894.0,591.0,819.0,969.0,1707.0,818.0,1656.0
1212,686.0,1399.0,891.0,1215.0,1253.0,2202.0,1216.0,2193.0
1213,1036.0,1987.0,1376.0,1814.0,970.0,1706.0,794.0,1439.0
1214,254.0,475.0,317.0,365.0,471.0,829.0,422.0,734.0
1215,414.0,747.0,451.0,629.0,376.0,663.0,291.0,602.0
1216,745.0,2467.0,893.0,2248.0,770.0,2632.0,641.0,2549.0
1217,872.0,1784.0,1120.0,1704.0,909.0,1717.0,739.0,1728.0
1218,746.0,1513.0,974.0,1451.0,1157.0,2239.0,1031.0,2135.0
1219,617.0,1445.0,672.0,1228.0,671.0,1719.0,599.0,1703.0
1220,633.0,1833.0,713.0,1706.0,654.0,1916.0,584.0,1795.0
1221,585.0,1151.0,757.0,1095.0,518.0,950.0,393.0,824.0
1222,676.0,1943.0,888.0,1983.0,894.0,2563.0,819.0,2448.0
1223,803.0,2370.0,1018.0,2388.0,857.0,2391.0,782.0,2312.0
1224,483.0,1286.0,521.0,1249.0,402.0,1221.0,355.0,1185.0
1225,806.0,1938.0,1052.0,1971.0,975.0,2537.0,847.0,2464.0
1226,982.0,2946.0,1174.0,2814.0,1303.0,4198.0,1241.0,3998.0
1227,906.0,2305.0,915.0,2352.0,573.0,1580.0,576.0,1513.0
1228,942.0,2265.0,1072.0,1973.0,1248.0,2794.0,1357.0,2632.0
1229,1157.0,2811.0,1489.0,2753.0,850.0,1883.0,943.0,1846.0
1230,804.0,1414.0,949.0,1245.0,610.0,1377.0,785.0,1384.0
1231,584.0,1617.0,765.0,1650.0,1177.0,2508.0,843.0,1714.0
1232,831.0,1489.0,919.0,1337.0,641.0,1121.0,599.0,989.0
1233,989.0,1663.0,1046.0,1446.0,1140.0,1736.0,1049.0,1497.0
1234,1012.0,1751.0,1125.0,1520.0,682.0,1080.0,642.0,958.0
1235,488.0,979.0,585.0,933.0,759.0,1465.0,804.0,1225.0
1236,820.0,1719.0,936.0,1545.0,1088.0,2037.0,1163.0,1757.0
1237,1183.0,2549.0,1462.0,2538.0,1243.0,2487.0,1351.0,2322.0
1238,1134.0,2315.0,1449.0,2351.0,1420.0,2692.0,1523.0,2291.0
1239,947.0,1888.0,1101.0,1727.0,1143.0,2267.0,1321.0,2027.0
1240,459.0,669.0,441.0,569.0,431.0,647.0,323.0,560.0
1241,808.0,1691.0,892.0,1560.0,696.0,1337.0,673.0,1108.0
1242,581.0,1899.0,926.0,1935.0,661.0,1531.0,832.0,1345.0
1243,792.0,1956.0,876.0,1860.0,801.0,1910.0,795.0,1410.0
1244,427.0,1097.0,515.0,965.0,536.0,1491.0,644.0,1151.0
1245,1027.0,2167.0,1135.0,1989.0,1274.0,2435.0,1367.0,1962.0
1246,1084.0,2406.0,1174.0,2284.0,997.0,2249.0,1164.0,1751.0
1247,1289.0,3042.0,1489.0,2721.0,1388.0,2968.0,1706.0,2285.0
1248,817.0,1760.0,975.0,1562.0,1469.0,2858.0,1618.0,2286.0
1249,698.0,1252.0,744.0,1158.0,466.0,813.0,466.0,686.0
1250,575.0,1479.0,770.0,1372.0,652.0,1464.0,777.0,1216.0
1251,1302.0,3268.0,1489.0,2957.0,995.0,2371.0,1247.0,1971.0
1252,541.0,1133.0,642.0,1041.0,808.0,1591.0,773.0,1153.0
1253,1452.0,2669.0,1676.0,2433.0,1397.0,2528.0,1356.0,2149.0
1254,1138.0,1772.0,1236.0,1621.0,1007.0,1657.0,962.0,1424.0
1255,950.0,1676.0,1023.0,1466.0,1007.0,1661.0,1002.0,1401.0
1256,1033.0,1783.0,1137.0,1554.0,1150.0,1782.0,1087.0,1464.0
1257,1453.0,2790.0,1626.0,2620.0,1442.0,2945.0,1546.0,2314.0
1258,724.0,1441.0,790.0,1342.0,1402.0,3109.0,1401.0,2695.0
1259,452.0,983.0,505.0,887.0,603.0,1156.0,600.0,986.0
1260,1581.0,2980.0,1749.0,2968.0,1193.0,2244.0,1210.0,2116.0
1261,841.0,1853.0,892.0,1754.0,788.0,2115.0,808.0,1941.0
1262,390.0,788.0,452.0,799.0,824.0,1921.0,783.0,1655.0
1263,1123.0,2187.0,1301.0,2151.0,974.0,2269.0,955.0,1958.0
1264,797.0,1900.0,916.0,1843.0,921.0,2145.0,846.0,2111.0
1265,417.0,848.0,516.0,895.0,173.0,403.0,177.0,385.0
1266,1132.0,2760.0,1356.0,2746.0,1253.0,2922.0,1212.0,2884.0
1267,983.0,2324.0,1081.0,2259.0,932.0,2377.0,825.0,2189.0
1268,644.0,1548.0,765.0,1502.0,736.0,1818.0,653.0,1798.0
1269,475.0,1124.0,518.0,995.0,455.0,1127.0,418.0,987.0
1270,1238.0,2859.0,1652.0,2679.0,1685.0,3476.0,1764.0,3070.0
1271,1103.0,2197.0,1228.0,2118.0,761.0,1469.0,773.0,1360.0
1272,900.0,1789.0,1083.0,1558.0,1232.0,1903.0,1163.0,1568.0
1273,1076.0,1472.0,1353.0,1335.0,1128.0,1345.0,1044.0,1057.0
1274,1109.0,1689.0,1243.0,1423.0,1166.0,1532.0,1069.0,1303.0
1275,1062.0,1377.0,1166.0,1180.0,636.0,714.0,536.0,610.0
1276,926.0,1285.0,921.0,1129.0,1407.0,1669.0,1345.0,1382.0
1277,399.0,612.0,428.0,520.0,1467.0,1601.0,1017.0,1226.0
1278,1027.0,936.0,1229.0,784.0,875.0,758.0,815.0,685.0
1279,0.0,0.0,0.0,0.0,16.0,16.0,21.0,20.0
1280,1251.0,1553.0,1436.0,1429.0,935.0,935.0,731.0,737.0
1281,379.0,612.0,511.0,609.0,449.0,692.0,437.0,552.0
1282,1086.0,2075.0,1188.0,1859.0,1020.0,1672.0,1131.0,1576.0
1283,372.0,439.0,406.0,375.0,389.0,496.0,393.0,431.0
1284,628.0,1376.0,787.0,1288.0,765.0,1411.0,780.0,1241.0
1285,1572.0,2910.0,1760.0,2562.0,1408.0,2318.0,1276.0,1902.0
1286,1127.0,1615.0,1208.0,1452.0,977.0,1365.0,895.0,1194.0
1287,667.0,2084.0,772.0,1829.0,693.0,1991.0,880.0,1962.0
1288,555.0,1246.0,617.0,1076.0,565.0,1291.0,571.0,1084.0
1289,599.0,1360.0,743.0,1326.0,905.0,2265.0,676.0,1298.0
1290,1027.0,2184.0,1239.0,2052.0,1188.0,2635.0,1285.0,2292.0
1291,1386.0,2905.0,1458.0,2554.0,1453.0,3209.0,1390.0,2703.0
1292,510.0,1228.0,615.0,983.0,726.0,1576.0,1063.0,2053.0
1293,1047.0,2548.0,1244.0,2480.0,1495.0,3362.0,980.0,2122.0
1294,651.0,1244.0,763.0,1219.0,329.0,713.0,330.0,635.0
1295,521.0,1897.0,735.0,2084.0,732.0,2622.0,923.0,2670.0
1296,1059.0,2714.0,1219.0,2618.0,666.0,1781.0,995.0,2504.0
1297,855.0,3142.0,1040.0,2936.0,1082.0,3828.0,1157.0,3385.0
1298,519.0,1126.0,650.0,1156.0,553.0,1215.0,519.0,1000.0
1299,1004.0,2372.0,1282.0,2188.0,1016.0,2354.0,1015.0,2076.0
1300,787.0,2016.0,892.0,1897.0,871.0,2481.0,1039.0,2061.0
1301,753.0,1809.0,906.0,1714.0,759.0,1819.0,812.0,1594.0
1302,937.0,2268.0,1074.0,2024.0,1013.0,2454.0,994.0,1840.0
1303,1034.0,2755.0,1132.0,2713.0,920.0,2687.0,907.0,2529.0
1304,662.0,1642.0,760.0,1620.0,566.0,1570.0,533.0,1436.0
1305,1018.0,2353.0,1179.0,2314.0,1598.0,3705.0,1627.0,3373.0
1306,613.0,1390.0,711.0,1356.0,796.0,1889.0,743.0,1742.0
1307,698.0,1502.0,890.0,1548.0,773.0,1632.0,745.0,1583.0
1308,913.0,2468.0,1097.0,2261.0,929.0,2631.0,871.0,2493.0
1309,572.0,1131.0,647.0,1176.0,586.0,1363.0,555.0,1289.0
1310,1163.0,2651.0,1286.0,2524.0,1020.0,2513.0,970.0,2251.0
1311,1002.0,2560.0,1091.0,2372.0,780.0,2095.0,826.0,1866.0
1312,1025.0,2029.0,1204.0,1908.0,1354.0,2647.0,1249.0,2392.0
1313,912.0,1775.0,1211.0,1812.0,967.0,2009.0,1211.0,2060.0
1314,759.0,1596.0,962.0,1467.0,766.0,1499.0,717.0,1338.0
1315,406.0,981.0,480.0,888.0,473.0,1144.0,482.0,984.0
1316,650.0,1721.0,794.0,1761.0,566.0,1507.0,513.0,1518.0
1317,642.0,1799.0,817.0,1791.0,776.0,2210.0,778.0,2089.0
1318,858.0,1385.0,977.0,1077.0,804.0,4210.0,547.0,1390.0
1319,617.0,942.0,725.0,715.0,628.0,900.0,413.0,1060.0
1320,919.0,1164.0,1072.0,897.0,986.0,1058.0,732.0,1180.0
1321,805.0,1394.0,977.0,1078.0,827.0,1223.0,527.0,1504.0
1322,769.0,1124.0,813.0,822.0,907.0,1004.0,737.0,1048.0
1323,994.0,1712.0,1234.0,1425.0,1151.0,1598.0,895.0,1704.0
1324,844.0,1372.0,1053.0,1016.0,892.0,1005.0,600.0,1255.0
1325,1241.0,2019.0,1591.0,1653.0,1206.0,1747.0,914.0,2047.0
1326,1312.0,1389.0,1534.0,973.0,1270.0,1111.0,891.0,1406.0
1327,995.0,1294.0,1223.0,913.0,1199.0,1070.0,1010.0,1172.0
1328,850.0,1125.0,979.0,804.0,860.0,937.0,597.0,1083.0
1329,588.0,1021.0,774.0,859.0,848.0,1139.0,588.0,1360.0
1330,637.0,1043.0,674.0,836.0,582.0,991.0,423.0,1143.0
1331,1075.0,1253.0,1161.0,1135.0,1111.0,1296.0,748.0,1466.0
1332,728.0,828.0,886.0,712.0,739.0,765.0,561.0,942.0
1333,730.0,1039.0,854.0,827.0,761.0,956.0,541.0,1104.0
1334,496.0,692.0,548.0,619.0,502.0,673.0,365.0,753.0
1335,772.0,815.0,819.0,668.0,723.0,771.0,487.0,984.0
1336,819.0,1218.0,926.0,973.0,917.0,1110.0,666.0,1275.0
1337,1108.0,847.0,1258.0,589.0,761.0,460.0,563.0,484.0
1338,802.0,595.0,889.0,387.0,0.0,0.0,0.0,0.0
1339,1278.0,1346.0,1424.0,1017.0,1396.0,1049.0,1231.0,970.0
1340,1202.0,917.0,1256.0,616.0,160.0,105.0,113.0,114.0
1341,802.0,580.0,993.0,385.0,2697.0,1381.0,2100.0,1479.0
1342,1475.0,1243.0,1815.0,845.0,1478.0,995.0,1176.0,997.0
1343,1322.0,1017.0,1401.0,742.0,771.0,460.0,619.0,448.0
1344,627.0,703.0,794.0,563.0,1981.0,1200.0,1522.0,1295.0
1345,527.0,512.0,557.0,449.0,702.0,528.0,574.0,555.0
1346,1447.0,1275.0,1582.0,953.0,1456.0,925.0,1120.0,941.0
1347,362.0,313.0,369.0,231.0,684.0,473.0,457.0,481.0
1348,555.0,537.0,626.0,395.0,766.0,656.0,642.0,701.0
1349,1242.0,1354.0,1331.0,1024.0,690.0,567.0,729.0,849.0
1350,1072.0,1040.0,1195.0,784.0,1368.0,948.0,1044.0,999.0
1351,1062.0,1251.0,1151.0,1006.0,901.0,876.0,767.0,890.0
1352,875.0,1144.0,1086.0,1023.0,934.0,1061.0,759.0,1142.0
1353,1231.0,1810.0,1500.0,1578.0,1713.0,2032.0,1338.0,1596.0
1354,1108.0,1613.0,1495.0,1381.0,1640.0,1670.0,1472.0,1598.0
1355,802.0,1448.0,1333.0,1637.0,1235.0,1737.0,1153.0,1696.0
1356,1134.0,1869.0,1385.0,1617.0,1017.0,1471.0,801.0,1585.0
1357,1534.0,2226.0,1795.0,1863.0,1729.0,2003.0,1330.0,2342.0
1358,807.0,1204.0,893.0,1035.0,854.0,1170.0,601.0,1391.0
1359,1011.0,1907.0,1211.0,1641.0,1207.0,1676.0,932.0,1783.0
1360,634.0,1169.0,810.0,990.0,717.0,1132.0,518.0,1214.0
1361,1214.0,2036.0,1555.0,1860.0,1125.0,1804.0,953.0,1941.0
1362,2282.0,3309.0,2901.0,2785.0,2612.0,2721.0,1327.0,1856.0
1363,1080.0,1031.0,1227.0,769.0,1070.0,1009.0,1413.0,1660.0
1364,1543.0,1463.0,1726.0,1107.0,1041.0,921.0,647.0,754.0
1365,991.0,921.0,1190.0,691.0,1109.0,921.0,712.0,783.0
1366,581.0,471.0,649.0,357.0,937.0,644.0,761.0,742.0
1367,1082.0,843.0,1236.0,582.0,1294.0,957.0,1752.0,1671.0
1368,507.0,389.0,532.0,300.0,446.0,306.0,346.0,323.0
1369,536.0,404.0,558.0,319.0,580.0,398.0,417.0,390.0
1370,424.0,416.0,485.0,334.0,612.0,539.0,479.0,437.0
1371,619.0,710.0,721.0,572.0,890.0,783.0,726.0,700.0
1372,784.0,712.0,890.0,552.0,568.0,499.0,397.0,401.0
1373,896.0,894.0,979.0,669.0,892.0,785.0,709.0,663.0
1374,1095.0,1095.0,1365.0,911.0,679.0,597.0,534.0,550.0
1375,749.0,1016.0,926.0,919.0,1180.0,1038.0,1093.0,1091.0
1376,805.0,791.0,914.0,612.0,348.0,306.0,274.0,262.0
1377,1695.0,2066.0,2164.0,1856.0,3209.0,3319.0,2946.0,3671.0
1378,1094.0,1169.0,1315.0,956.0,1063.0,1280.0,713.0,1510.0
1379,1041.0,1261.0,1301.0,999.0,1488.0,1621.0,979.0,1417.0
1380,681.0,756.0,790.0,528.0,484.0,492.0,417.0,503.0
1381,865.0,989.0,1087.0,797.0,740.0,751.0,797.0,1050.0
1382,688.0,793.0,806.0,610.0,660.0,671.0,692.0,852.0
1383,1191.0,1392.0,1365.0,1090.0,1256.0,1274.0,911.0,1019.0
1384,1294.0,1859.0,1680.0,1521.0,1221.0,1759.0,1055.0,1988.0
1385,734.0,927.0,827.0,734.0,656.0,897.0,476.0,1037.0
1386,1069.0,1226.0,1167.0,1030.0,1013.0,1256.0,771.0,1368.0
1387,1512.0,1413.0,1700.0,1174.0,1545.0,1449.0,992.0,1270.0
1388,1004.0,773.0,1060.0,606.0,861.0,784.0,629.0,903.0
1389,936.0,788.0,1002.0,662.0,954.0,833.0,685.0,815.0
1390,1061.0,1122.0,1206.0,876.0,1299.0,1138.0,944.0,1262.0
1391,1513.0,1512.0,1652.0,1230.0,1295.0,1153.0,1094.0,1490.0
1392,1663.0,2079.0,1969.0,1741.0,1656.0,1886.0,1333.0,2038.0
1393,1435.0,1366.0,1551.0,1103.0,1364.0,1388.0,976.0,1822.0
1394,1169.0,1167.0,1232.0,924.0,1026.0,1072.0,761.0,1154.0
